"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000131051",5179.9385189813,0.238283898481447,0.147796715374683,1.61224082603845,0.106909544400348,0.236605383165234
"ENSG00000131055",9.56082855770555,-1.59999973119939,0.626572802238672,-2.55357354402039,0.0106623758660823,0.0454525548432072
"ENSG00000131059",0.136445673664643,0.946814059007963,2.96335604065115,0.319507357880599,0.749341812779815,NA
"ENSG00000131061",22.8960382125779,-1.56327836891177,0.463189105203332,-3.37503268395209,0.000738069247255116,0.00605453022178481
"ENSG00000131067",18.7771863633983,-1.87503616849498,0.389504687616487,-4.81389885181864,1.48013745247983e-06,4.43910017884687e-05
"ENSG00000131068",0,NA,NA,NA,NA,NA
"ENSG00000131069",404.61364079444,-0.86157638982138,0.29802390492899,-2.89096403198484,0.00384062073348381,0.0210648831734367
"ENSG00000131080",181.136249984288,0.397453849574082,0.401090569058446,0.990932921975949,0.321718335341302,0.49929953594808
"ENSG00000131089",478.903353621815,-0.833897186186843,0.246915607920003,-3.37725586977481,0.000732129110231092,0.00602625980513816
"ENSG00000131094",1.17547336959598,0.212720949405746,1.07798252305682,0.197332465838626,0.84356737474658,0.908271301326441
"ENSG00000131095",1.66551761025086,-1.64824465988769,0.974603588648447,-1.69119494231848,0.0907995766667584,0.210942842922431
"ENSG00000131096",25.5439271150367,0.598919061733402,0.848701856655999,0.705688407579577,0.480381931621153,0.645289123338614
"ENSG00000131097",9.73898816329148,-1.48575199702058,0.686991110229985,-2.16269464756712,0.0305646730511268,0.0981772587656305
"ENSG00000131100",1032.55889394842,0.343757266844074,0.127169482497585,2.70314276737426,0.00686872368502576,0.0328676470440545
"ENSG00000131115",200.551398639017,-0.24386510305589,0.253876220399169,-0.960566935621074,0.336769960300466,0.514013248916111
"ENSG00000131238",963.544082620167,0.218961894851293,0.218843062234907,1.00054300380909,0.317047797158534,0.494850735026387
"ENSG00000131242",78.0219673111601,-0.448727647354525,0.367704693691199,-1.2203478907217,0.22233302226907,0.390485211471427
"ENSG00000131263",1749.22300886026,0.691296455423711,0.176233090579026,3.92262572909779,8.75891592909554e-05,0.00115657348119166
"ENSG00000131264",0.0794139415252401,0.653812455582798,2.96442323626952,0.220553005921505,0.825440495754335,NA
"ENSG00000131269",342.795907104139,0.211763955521098,0.232145470046087,0.912203694860201,0.361661499270009,0.537897147643735
"ENSG00000131323",311.612637572532,-0.0675312447623745,0.308621673650354,-0.218815626147121,0.826793673929882,0.89821547813256
"ENSG00000131351",33.4401538115269,-0.186313356651529,0.485322266729461,-0.383896164309699,0.70105540938581,0.813944145086208
"ENSG00000131355",35.3027317993591,-2.62105065490223,0.644725481801465,-4.06537468874132,4.79553556380413e-05,0.00072296331605835
"ENSG00000131368",311.962995458751,-0.770263953544203,0.242684831086041,-3.17392706456842,0.00150391476491489,0.0103482027407093
"ENSG00000131370",74.1775156528358,0.66414329159255,0.335540513026701,1.97932370550944,0.0477795722781088,0.13503616793387
"ENSG00000131373",156.160137172835,0.111143283855165,0.28494705354593,0.390048896705823,0.696500390341189,0.810593039429265
"ENSG00000131374",1627.99049780523,-0.168395695760862,0.131032334870636,-1.28514611242418,0.19874123029947,0.361902025031277
"ENSG00000131375",1749.47869529325,0.199489932533413,0.155358617169098,1.28406094343825,0.199120632390358,0.362436833840838
"ENSG00000131378",517.086789698892,-0.589077083063797,0.231160191467701,-2.54835003952705,0.0108233809097331,0.0459762652155037
"ENSG00000131379",0.865253787176982,-1.66362049309938,1.06810729504087,-1.55754061490211,0.119342185516455,0.255722456043937
"ENSG00000131381",512.178876294157,0.0743411800681266,0.22036703815918,0.337351632481565,0.735851841373911,0.837180091021478
"ENSG00000131386",391.742060861307,3.20577827865966,0.483212725281541,6.63430019727197,3.26045664967557e-11,6.64465352159787e-09
"ENSG00000131389",458.689362520999,0.513848742738084,0.326746061130159,1.57262413802563,0.115805875096482,0.250109343367849
"ENSG00000131398",35.3608616835627,-2.20184659015184,0.477036403590247,-4.61567832890826,3.91813428667479e-06,9.9363180598357e-05
"ENSG00000131495",177.017752237166,-0.0595391816364839,0.377390065962305,-0.1577656303291,0.874641482448789,0.927384233411977
"ENSG00000131503",177.966556761072,-0.191239337224597,0.24832371526263,-0.770121118002522,0.44122805010701,0.611551332969525
"ENSG00000131504",623.764601890633,-0.218980759364227,0.177642459487085,-1.23270506384848,0.217685821881757,0.385646803218467
"ENSG00000131507",1899.25878376146,0.511745663778965,0.17494940294261,2.92510666039162,0.00344338178844746,0.0193697382612533
"ENSG00000131508",1057.14780673939,0.0509000884548501,0.128419362153191,0.396358365291765,0.691840675969558,0.80706683384936
"ENSG00000131538",0,NA,NA,NA,NA,NA
"ENSG00000131548",0,NA,NA,NA,NA,NA
"ENSG00000131558",779.67184561436,-0.117685134202028,0.239762748180752,-0.490839945300042,0.62353965512505,0.756449348521854
"ENSG00000131584",24.6672107548684,-0.681936660419683,0.415804641739011,-1.64004099994563,0.100996642436294,0.227145087994935
"ENSG00000131591",13.0787729728099,-0.875318547606288,0.493361460741717,-1.77419319760068,0.0760311990135023,0.186494740619691
"ENSG00000131620",157.592999527988,-1.07111245370718,0.393401274251997,-2.72269696061296,0.00647514228604225,0.0314642435416273
"ENSG00000131626",1629.69664054588,0.450556666834915,0.190917496931479,2.35995481858125,0.0182771609311985,0.0674876524047877
"ENSG00000131634",146.121224787508,-0.059432305529157,0.374832628613374,-0.158556915786697,0.87401797549845,0.926781222138683
"ENSG00000131650",0.110168543868554,-0.223194793562462,2.96430031709932,-0.075294258235234,0.939980589780849,NA
"ENSG00000131652",14.3072333207751,-0.0684169367936447,0.415759754726195,-0.164558825177059,0.869291242040134,0.92391211807156
"ENSG00000131653",42.6741615845108,-0.347628349767964,0.321682599564174,-1.08065636823049,0.279849998405349,0.455671739356669
"ENSG00000131668",0.0538301018847114,0.204977630600674,2.96442323626952,0.0691458723210594,0.94487350754798,NA
"ENSG00000131669",78.9687034740906,0.430099947736043,0.416368386371146,1.0329793562969,0.301613559542019,0.478861775826286
"ENSG00000131686",0.206109641481845,0.703657907012457,1.75909050192192,0.400012339469552,0.689147428285415,NA
"ENSG00000131791",833.806554698943,0.374848908552644,0.350987910054341,1.067982394307,0.285528453503902,0.461334778013039
"ENSG00000131797",67.9927451933144,-1.10328427340453,0.467171036848535,-2.3616281541063,0.0181948819902217,0.0673240632271342
"ENSG00000131808",0.0861566479572721,-0.199405610172679,2.9643421561478,-0.0672680816413612,0.946368286474512,NA
"ENSG00000131828",471.871756691761,0.0891654948601193,0.179531151540815,0.49665751093814,0.619430589845635,0.753897569955312
"ENSG00000131831",150.586506871929,0.576225010362102,0.372009540310164,1.54895223891751,0.121393201796324,0.258977403654445
"ENSG00000131844",913.292194072697,-0.137395602930737,0.125435529901672,-1.09534836771081,0.273364045050773,0.448100864621943
"ENSG00000131845",83.0019406436202,-0.752811566767495,0.286480034135548,-2.62779767197075,0.00859396143557872,0.0388785390967676
"ENSG00000131848",89.0581413554081,-1.27773256670287,0.432435072710299,-2.95473851992312,0.00312934151901056,0.0179982359041359
"ENSG00000131849",54.2144331092585,-0.801431439430697,0.32334728388316,-2.47854699691954,0.0131918730835649,0.0531413510856158
"ENSG00000131864",0.131107930299603,0.221006693214062,2.96442323626952,0.0745530160842283,0.940570357763777,NA
"ENSG00000131871",432.718273385361,-0.0745123699800987,0.260749351578591,-0.285762436335878,0.775060080348591,0.862375696867463
"ENSG00000131873",784.25017783468,0.573293207239379,0.169027985497393,3.39170585008376,0.000694589652470134,0.00578767683326715
"ENSG00000131876",283.940014953089,0.148037701489389,0.254769440541003,0.581065378857962,0.561196391092145,0.710260902007006
"ENSG00000131885",0,NA,NA,NA,NA,NA
"ENSG00000131899",11.9695376825121,-0.446523860665235,0.469127280545027,-0.951818150814994,0.341189215149183,0.518015524939404
"ENSG00000131910",4.53092758443723,-3.12807898369733,0.89492169135295,-3.49536614647062,0.000473411838032662,0.00434495997847123
"ENSG00000131914",1.39910853109396,-1.4746669359853,0.924158935362802,-1.59568541682322,0.110559046141648,0.242713337506291
"ENSG00000131931",178.689827697428,0.86427042026899,0.236487273883013,3.6546170374332,0.000257566149252184,0.00270101141636745
"ENSG00000131941",190.353572956998,0.069945713365647,0.478587471234145,0.146150322709611,0.883802721095022,0.933411777430213
"ENSG00000132109",113.751499523238,-0.506844960652584,0.355235608703153,-1.42678534537376,0.153641776523339,0.304957832655747
"ENSG00000132122",907.89823571176,-0.262316216321398,0.218218311463752,-1.20208159691938,0.229331915698752,0.39896630196898
"ENSG00000132128",350.680952730544,-0.01865036881891,0.156301363361308,-0.119323135882044,0.90501935466033,0.94671628844029
"ENSG00000132141",47.5435620100759,-0.269891916563965,0.28912604750808,-0.933474928634448,0.350574809318862,0.527074480968726
"ENSG00000132153",255.515388929963,-0.203521459857664,0.208766473125706,-0.974876170538727,0.329621687718698,0.506286909680656
"ENSG00000132155",960.956465966939,-0.21849728425173,0.259274376115092,-0.842726101690585,0.39938164566816,0.574382574114199
"ENSG00000132164",0.414534124292825,1.59247739114954,1.82005292272718,0.874962135036907,0.381594508751269,NA
"ENSG00000132170",1112.08299983004,0.113460543522328,0.309758101105026,0.366287574457523,0.7141505004666,0.822206351442455
"ENSG00000132182",117.834920940791,-1.27939562257782,0.375598709627955,-3.40628332787702,0.000658537990045574,0.00558634408305962
"ENSG00000132185",8.37260874623448,0.27018796346391,0.97586670892984,0.276869741524644,0.78188012742233,0.867302928411614
"ENSG00000132196",92.0017326980415,0.737622901343978,0.326420171771681,2.25973443166961,0.023837737980923,0.0821505889772042
"ENSG00000132199",677.651636348312,-0.433730831572063,0.235252217270071,-1.84368435122606,0.0652291549201054,0.16722509176623
"ENSG00000132204",7.51603657221137,-2.44347358028743,0.679812460083692,-3.594334796374,0.000325221423158218,0.00325780715331794
"ENSG00000132205",156.231753504931,-0.0872815434671104,0.321515401875949,-0.271469245198979,0.786030150642468,0.870536240301011
"ENSG00000132207",0.13273386898105,-0.227826024604878,2.96442323626952,-0.0768534066989632,0.938740163930571,NA
"ENSG00000132254",160.808033612802,-0.189424139014765,0.230707608152197,-0.821057183731032,0.411613696831643,0.58567006072571
"ENSG00000132256",702.172329747263,0.615835869748358,0.240506993613867,2.56057364692305,0.0104499512032536,0.0449532114689099
"ENSG00000132259",5.88027192941781,-1.02261679270267,0.796299984079594,-1.2842104899508,0.199068315783902,0.362419606230192
"ENSG00000132274",2163.64034865591,0.247461597659429,0.226536358287575,1.09237033529642,0.274670356395844,0.449675675419637
"ENSG00000132382",46.801234773488,0.263045968389408,0.318629939257316,0.825553207594157,0.409057588104504,0.58321047730847
"ENSG00000132383",296.871233833981,0.418207362464335,0.295965228080254,1.41302870332772,0.157647284652426,0.310250589865711
"ENSG00000132386",832.890312289374,1.14753782348873,0.290449247044311,3.95090651866506,7.78557325734221e-05,0.00105139638218031
"ENSG00000132388",1123.757953772,0.808384848198185,0.162865646778316,4.96350743197866,6.92313908441255e-07,2.40956579450284e-05
"ENSG00000132394",45.4572224843939,-1.02873824320378,0.375049026125207,-2.74294337951526,0.006089118383175,0.0300777049866264
"ENSG00000132405",333.209479563059,-0.531272345734415,0.202725937113528,-2.62064318606109,0.0087764065912213,0.0395452630502153
"ENSG00000132406",130.948593178493,0.42893499835856,0.32591255105794,1.31610457150607,0.188138946817291,0.34890585302209
"ENSG00000132423",55.5076361607426,0.233330956498449,0.453142317874253,0.514917603796162,0.606610598935838,0.744832918191035
"ENSG00000132424",5327.24535797067,0.0857675635935988,0.151705439631597,0.565355888370763,0.571831721831161,0.718613192776678
"ENSG00000132429",17.3957770556014,0.853485174251193,0.596122514505599,1.43172779669133,0.152221738054395,0.303242338851736
"ENSG00000132432",352.71850153576,0.939273708691455,0.330381438967258,2.84299781376199,0.00446913769813058,0.0236014561860377
"ENSG00000132434",251.458001073699,-0.579409452859749,0.23851905427089,-2.42919566585948,0.015132363234723,0.0586400742532279
"ENSG00000132436",174.086704543119,0.605204397024096,0.265569793922192,2.27889018583722,0.0226735939677757,0.0792077327478161
"ENSG00000132437",101.148035106693,-0.922817361623073,0.965355664992765,-0.955935097381948,0.339105025669779,0.516288164644853
"ENSG00000132446",0,NA,NA,NA,NA,NA
"ENSG00000132463",784.282539308997,0.14057629929107,0.131337516989741,1.07034381731193,0.284464578174211,0.460294290481273
"ENSG00000132464",30.3784575347553,-1.71962881182577,0.595897823109549,-2.88577797255963,0.00390447496015787,0.0213175110734802
"ENSG00000132465",23803.1284560003,-0.151128794348927,0.519218580905813,-0.291069695705558,0.770998016288692,0.859873644895229
"ENSG00000132466",6034.54464534467,0.131309525290935,0.091075896966333,1.44175934209547,0.149370276366283,0.299964172472478
"ENSG00000132563",11.73776068122,-0.603182970243069,0.847931250916025,-0.71135834372356,0.476862205609586,0.641951787336741
"ENSG00000132570",160.326136698092,-0.710470469274013,0.287166570570448,-2.4740709472648,0.0133583166034365,0.0535948589533035
"ENSG00000132581",94.5267636160975,-0.46061203099706,0.282446719226599,-1.63079264031927,0.102934080908772,0.230241560123299
"ENSG00000132589",191.983156186817,-0.193114425744982,0.214723255918784,-0.899364276676323,0.368458660671193,0.544368787252443
"ENSG00000132591",79.091691861211,-0.2083228913958,0.319051203308354,-0.652945010818412,0.513791729768974,0.671484731633091
"ENSG00000132600",102.746627796623,-0.392582474333465,0.25894539662337,-1.51608207542097,0.129498600107508,0.271377864031484
"ENSG00000132603",119.418583815646,0.515490840090097,0.274703701977582,1.87653401238898,0.0605819888251917,0.159239045083993
"ENSG00000132604",332.918539962024,0.127134561732275,0.150343327724254,0.845628227449198,0.397760173483408,0.572946720128745
"ENSG00000132612",179.550156546759,-0.700911021158264,0.246925726965569,-2.83854999546483,0.00453190192473934,0.0238658533801264
"ENSG00000132613",74.776431865074,0.321724367388491,0.381209799377166,0.843956183482521,0.398693890832147,0.573878406965483
"ENSG00000132622",26.1154260706183,-0.608291918070981,0.392453823378726,-1.54997067638189,0.121148554360281,0.258642912659871
"ENSG00000132623",111.088543703506,-0.981679423337815,0.3752744367351,-2.61589739998935,0.00889932943092388,0.0399607532052236
"ENSG00000132631",0,NA,NA,NA,NA,NA
"ENSG00000132635",34.943655513154,-1.22907924817823,0.321052341228655,-3.82828308765665,0.000129040285949502,0.00156942030278088
"ENSG00000132639",142.788230441687,0.836690670476769,0.463632498519182,1.8046419807695,0.07113072428794,0.177901128629896
"ENSG00000132640",1234.02586152356,0.252080828588131,0.325225494284835,0.775095535306824,0.43828320960258,0.608966690523052
"ENSG00000132646",502.836809579963,0.49225634040098,0.299593775531923,1.64307933142799,0.100366520594933,0.226252563881459
"ENSG00000132661",61.388069244728,0.796182288202896,0.293536734403597,2.71237700392274,0.00668025675290543,0.0322202859924138
"ENSG00000132664",130.118618403318,-0.0915039651447878,0.343748098722329,-0.266194825469282,0.790089167982458,0.873373302602489
"ENSG00000132746",1.2980779784206,0.64224206973012,1.22466707199553,0.524421766875485,0.599985220248284,0.740082403595109
"ENSG00000132749",44.3712873486851,-0.141025809557969,0.581928708254879,-0.242342073105286,0.808515115556138,0.886022252650333
"ENSG00000132763",166.614084008606,0.393540057345265,0.386095455845228,1.0192817641009,0.308069218882276,0.485671858709008
"ENSG00000132768",78.2809456970688,0.022100958407726,0.419633996486409,0.0526672257080624,0.957997052863407,0.977117712806593
"ENSG00000132773",29.8236954995546,-1.08604484841644,0.600202012258773,-1.80946552366473,0.0703787116050149,0.176337713938502
"ENSG00000132780",1378.34775585014,0.0377543574510935,0.178948757090436,0.210978595576462,0.832903973681467,0.901553126948359
"ENSG00000132781",36.4992010157407,-1.63816390780802,0.460477884858967,-3.55753003927593,0.00037435830241329,0.00362050925404277
"ENSG00000132792",121.967941506576,-0.406023632136795,0.271133515351861,-1.49750439966775,0.134262061643029,0.277769419360547
"ENSG00000132793",44.6365617623253,-1.9342608829359,0.481709832721589,-4.01540668582082,5.93433754076176e-05,0.000855019757257113
"ENSG00000132801",15.1309770625704,-1.33296467451993,0.560359940153373,-2.37876510971696,0.0173707409569178,0.0648959020128529
"ENSG00000132819",52.7190457868039,-0.332190089279543,0.329876713266113,-1.0070128503177,0.313928598957941,0.491721664170161
"ENSG00000132821",2.81233671072407,1.97125293783853,0.722239493596633,2.72936187416451,0.0063457026527185,0.0310044946189293
"ENSG00000132823",303.090919047723,0.797412017289637,0.269917808587738,2.95427716111748,0.00313402399246663,0.0180129173743028
"ENSG00000132824",2668.85104629594,0.461404367335332,0.192787713679518,2.39332869574018,0.0166962759490419,0.0630536967354416
"ENSG00000132825",75.5315270120501,0.0972312521343219,0.26449064589509,0.367616978684715,0.713158852900184,0.82167985810276
"ENSG00000132832",0.0727059543739796,-0.0835567347609049,2.96442323626952,-0.0281865064807864,0.977513399217999,NA
"ENSG00000132837",46.8383533357121,0.924602136412694,0.452179657468247,2.04476720954131,0.0408778139573869,0.121136689398949
"ENSG00000132840",181.596129249022,0.818599474044926,0.406956039333885,2.01151818605476,0.0442707513697651,0.12794118561756
"ENSG00000132842",1227.65374088267,0.314383222724926,0.123760231978352,2.54026045119178,0.0110769945745137,0.0467457065265253
"ENSG00000132964",758.27829477341,0.716605007374618,0.230804756545719,3.10481039515609,0.00190401034565565,0.012287804271944
"ENSG00000132965",540.205854009875,1.16665988741328,0.336554745377644,3.46647879263797,0.000527323332322055,0.00471940432075532
"ENSG00000132967",11.7509934473817,0.51609052323832,0.219565950752101,2.35050344313635,0.0187480342058294,0.0686864111282764
"ENSG00000132970",441.966789034708,0.474497981169261,0.275120583090702,1.72469095492149,0.0845831819689483,0.200634486468204
"ENSG00000132972",3.09316098923987,-1.89286235601239,0.950567002919141,-1.99129819381433,0.046448113922318,0.132356780154314
"ENSG00000132975",1.10434257801324,-0.560205376745201,1.15485280726487,-0.485088119647022,0.627613839029945,0.759594167658237
"ENSG00000133019",495.251983830832,-0.366769788140119,0.307031729473033,-1.19456640123031,0.232256482982634,0.401860196753522
"ENSG00000133020",2.08968909284175,2.17307539169313,1.23454753287009,1.76022010804325,0.0783704938850147,0.190519819497704
"ENSG00000133026",2790.72950836607,-0.764062207092865,0.249515064073679,-3.06218868960651,0.00219724897051965,0.0136857040634486
"ENSG00000133027",17.9055900077672,-0.134139600759336,0.288933738258367,-0.464257312309395,0.642463403857902,0.770509676422037
"ENSG00000133028",572.901816941478,0.338479899618694,0.214608452375576,1.57719743035254,0.114750104086136,0.248550979593382
"ENSG00000133030",1343.50165942643,-0.430070689680042,0.151172280229718,-2.84490442974411,0.00444247498860928,0.0234899857556505
"ENSG00000133048",829.271271944154,3.783954232982,0.586144936025872,6.45566309697672,1.07746069044794e-10,1.85971914070682e-08
"ENSG00000133055",0.136706438453239,0.388690882247021,2.96372980059531,0.131149230327592,0.895657257282073,NA
"ENSG00000133056",250.654861324899,-0.782406297805963,0.228803013885159,-3.41956290050737,0.000627218298129864,0.0053854809709983
"ENSG00000133059",269.478928868768,0.237727719871709,0.206197533717677,1.1529125280286,0.248946289373692,0.420882207371913
"ENSG00000133063",19.7825665728778,-1.81187145361504,0.705666732289032,-2.56760219904049,0.0102404598030835,0.044278470748762
"ENSG00000133065",530.075391701271,-0.144405366855516,0.326458384901303,-0.442339279780403,0.65824371089128,0.783215557802899
"ENSG00000133067",16.6235232706938,-2.18177895227429,0.499448894408874,-4.36837277386818,1.25175703326135e-05,0.000251466392133204
"ENSG00000133135",419.247520144211,-1.67630078110084,0.469243130804007,-3.57235017639713,0.00035379189653238,0.00347929647084023
"ENSG00000133136",7.18781387448174,0.732874099936966,0.302846156144233,2.41995509953882,0.0155224236211104,0.0596189363195008
"ENSG00000133138",509.407718032937,0.0820130764820403,0.235085591233719,0.348864751989432,0.727190848464614,0.831559843278728
"ENSG00000133142",933.129062612886,0.669555851365775,0.162554871904225,4.11895284049233,3.8059802180993e-05,0.000605057851401782
"ENSG00000133169",22.572130876462,0.0359411748607884,0.585519880974729,0.0613833552516718,0.951053907945807,0.972953326315096
"ENSG00000133193",192.909546100475,0.0276408067850735,0.274483401016133,0.100701196075055,0.919787661871755,0.954842782653783
"ENSG00000133195",227.298744289734,0.130400298248934,0.372640402759,0.349936016823352,0.726386716325199,0.8311459992316
"ENSG00000133216",127.816292710726,0.560519092041534,0.506432741306401,1.10679868484729,0.268380976981837,0.442691839441496
"ENSG00000133226",3427.22674093044,-0.159922006045324,0.171252260588035,-0.933838803039412,0.350387050203147,0.527041476818718
"ENSG00000133243",53.5613993451745,-0.273457548038024,0.282410819836846,-0.968296994414044,0.332896065403679,0.509956038911392
"ENSG00000133246",22.501707171407,-2.10901860709738,0.591687137605737,-3.56441516648735,0.000364668367906723,0.00355749433387913
"ENSG00000133247",6.42652182017931,-1.71531829765392,0.437116541654388,-3.92416697652719,8.7030358374797e-05,0.00115009258742945
"ENSG00000133250",16.4920626170213,-1.69708163729265,0.401670340508212,-4.22506086744026,2.38876204378384e-05,0.000420456919569237
"ENSG00000133256",10.2428152107517,-0.934708676630017,0.564808364774359,-1.65491294910874,0.0979421571817799,0.222494169853587
"ENSG00000133265",39.8472632013948,-0.14746442022468,0.460872238311329,-0.319968112561957,0.748992503301523,0.845618855288342
"ENSG00000133275",71.484339166784,-0.382983611668481,0.384019621901933,-0.99730219453808,0.318617848845513,0.496172059770011
"ENSG00000133302",363.80753021129,0.0824059776943344,0.204761564921104,0.40244846598084,0.687354007580783,0.804178377481757
"ENSG00000133313",574.115177058261,-0.535633830640009,0.265527715138712,-2.0172426458767,0.0436701976703923,0.126660046912669
"ENSG00000133315",10.646712342975,-1.06762109188486,0.540358087669903,-1.97576591568858,0.0481812954554062,0.135853443126857
"ENSG00000133561",291.66595715195,-0.626979887944953,0.252802510126392,-2.48011733598486,0.0131339154654893,0.0529835869541503
"ENSG00000133574",1334.30706643099,0.145867123228574,0.327953073417034,0.444780473342554,0.656478407002748,0.781799129513091
"ENSG00000133597",34.6822938859035,-0.64063874135053,0.448555215918286,-1.42822715825299,0.153226486041158,0.304455070055936
"ENSG00000133606",570.290795831045,0.27812329826373,0.236042740074521,1.17827516396362,0.238686925715758,0.409139577268145
"ENSG00000133612",144.309877907428,-0.284878447377187,0.315094478266026,-0.904104854343629,0.365939804600971,0.541627198513709
"ENSG00000133619",18.6399761561975,-0.686394696780172,0.403097268993149,-1.7028016550314,0.088605193040719,0.207022135383707
"ENSG00000133624",187.009291357599,-0.932038575097096,0.346639569752046,-2.68878297928823,0.00717130246691994,0.0338455862801202
"ENSG00000133627",62.8881861425772,0.342345985922902,0.347155674096735,0.986145442714289,0.324061746881525,0.501418262760793
"ENSG00000133636",10.4696460528575,-0.883940292268919,0.721288339207506,-1.22550198612683,0.220386142220235,0.388275345865563
"ENSG00000133639",1955.82472537371,0.294222502236376,0.170330888638452,1.7273584643881,0.0841033053068066,0.19972871380555
"ENSG00000133640",329.124005809837,0.207755801390196,0.506692693924832,0.410023282121799,0.681788868715484,0.800439002170597
"ENSG00000133641",877.573776682288,0.836110816700068,0.205164146723652,4.07532617200547,4.59498956362995e-05,0.000702116065662155
"ENSG00000133657",4403.85142110561,1.07812381723463,0.22847868114991,4.71870640975581,2.3734906677114e-06,6.58341189858829e-05
"ENSG00000133661",29.3792529433966,-1.28903055202091,0.699122449311516,-1.84378366520818,0.0652146742093686,0.16721331124018
"ENSG00000133665",12.595370852767,0.23840151968989,0.70651926747017,0.337431023705175,0.735792001033564,0.837180091021478
"ENSG00000133678",302.205484593046,-0.358460183722875,0.268484506724062,-1.3351242799693,0.181835674038436,0.340803371341844
"ENSG00000133687",1901.7488930463,1.22975895054013,0.25621813514318,4.79965615959586,1.58938266247674e-06,4.70830258069949e-05
"ENSG00000133703",2257.46952278952,0.291368881820931,0.131513810789572,2.21550025865447,0.0267257466111551,0.0890068918936186
"ENSG00000133704",811.852454939684,0.253389314294905,0.166739060700945,1.51967579300072,0.12859247842648,0.270036222543006
"ENSG00000133878",7.27004149813718,-1.78121367884566,0.566392479290769,-3.14483991926602,0.00166177733269384,0.0111058726126102
"ENSG00000133884",241.548293376078,-0.00450667612994637,0.230575765839528,-0.0195453156732995,0.98440608725735,0.990849685567277
"ENSG00000133895",95.2882729830961,0.0742289655147315,0.295479461534174,0.251215313339626,0.801647645786179,0.881140420330965
"ENSG00000133935",318.456146951898,-0.143758463843695,0.254420937055173,-0.565041798476358,0.572045334199817,0.718721446036537
"ENSG00000133937",0.0404656331607293,0.204977630600674,2.96442323626952,0.0691458723210594,0.94487350754798,NA
"ENSG00000133943",391.264275822614,-0.346085347390708,0.260366189204617,-1.32922538232768,0.183773623379323,0.343617414722833
"ENSG00000133958",16.3409121881794,-0.531505874052016,0.423527750392446,-1.2549493476154,0.209497148259378,0.375349990270999
"ENSG00000133961",3361.07954520765,0.00124175027249999,0.155044532144079,0.00800899106423222,0.993609817997554,0.996319288127845
"ENSG00000133962",61.7058096654898,-1.79019585974887,0.44844985100418,-3.99196444315952,6.55281998262569e-05,0.000922944534201219
"ENSG00000133980",0.0882378754752012,0.669841518196185,2.96442323626952,0.225960149684673,0.821232414694654,NA
"ENSG00000133983",92.209578971092,-0.343407594827,0.369268621373833,-0.929966899297808,0.352388223010066,0.528941946243257
"ENSG00000133985",89.2618480056681,-0.733985838744299,0.372789679752045,-1.96890063918212,0.0489645021504245,0.137545514401988
"ENSG00000133997",416.691744736663,0.264453985481983,0.262655036989784,1.00684909192231,0.314007299166058,0.491753862178861
"ENSG00000134001",1176.52774346464,0.838234060833455,0.159407210483579,5.25844507466497,1.45278562716333e-07,6.88343666203578e-06
"ENSG00000134007",70.0701507512262,-0.266058904505723,0.472444696158703,-0.563153542983895,0.573330334353532,0.719587638613193
"ENSG00000134013",197.971725570924,1.03570199228236,0.309493253061573,3.34644449285074,0.000818550659758341,0.00649001386795316
"ENSG00000134014",267.22416254205,-0.022359435555901,0.212975511514456,-0.104985946022171,0.916386960536655,0.953477605799195
"ENSG00000134020",38.6129635317815,-0.929993279076876,0.810685309072365,-1.14716927600554,0.251311666940737,0.42365326353424
"ENSG00000134028",2213.31508918953,2.46167253665875,0.775694194947832,3.17350903576673,0.00150608213809055,0.0103516372880136
"ENSG00000134152",950.242556063895,0.64618680952875,0.163127885582074,3.96122837749674,7.45651718010582e-05,0.00101452533921196
"ENSG00000134153",446.623577886241,0.339507242579994,0.224519785396378,1.51214843707699,0.13049610498648,0.272881890944035
"ENSG00000134160",0.223259273837229,-0.325235601158129,2.96029710123679,-0.109865864822233,0.912515754544448,NA
"ENSG00000134183",0,NA,NA,NA,NA,NA
"ENSG00000134184",6.25068415610488,-1.60109109567012,0.709569491779586,-2.25642606428105,0.0240439608399877,0.0826129590916906
"ENSG00000134186",911.683669843307,-0.0986839289269894,0.19375754461862,-0.509316574594463,0.610530341947388,0.747259097976851
"ENSG00000134193",116.977789384449,-1.64912580448286,0.965313271294833,-1.70838405885666,0.0875651031882343,0.205374891906404
"ENSG00000134198",718.096184460419,0.662237915464948,0.288666331264654,2.29412939348925,0.0217830674445316,0.0769787501364433
"ENSG00000134200",5.36994786742911,-1.08790155307656,0.773047886331731,-1.40728869752024,0.15934179945273,0.312375827191535
"ENSG00000134201",65.0795300504124,-1.84497941324999,0.412371753824387,-4.47406835249849,7.674519088963e-06,0.000170360223608673
"ENSG00000134202",413.986467812093,0.196779008911411,0.301809987688992,0.651996345177902,0.514403530141914,0.671902371610075
"ENSG00000134207",4.27262975620795,1.3157400715578,1.14968462265399,1.14443565272752,0.252443009506075,0.424925217016147
"ENSG00000134215",766.788253209647,-0.78226393562604,0.302609410389364,-2.58506149765637,0.00973616299036838,0.0427727141123035
"ENSG00000134216",1.06241632748126,-1.52827007493258,1.28739672531436,-1.18710110479689,0.235187742630241,0.405318458134542
